Name_XRB	RA	DEC	L_X_2_10	Satellite	Name_Host	RA_Host	DEC_Host	a26	b/a	PA	Morphology	Distance	SFR	Stellar_Mass
2CXO J112335.0+535002	11h23m35.005s	+53d50m02.276s	1.42e+39	C	NGC 3656	11h23m38.65s	+53d50m31.6s	1.7386070083984941	0.977	7	90.0	41.593065478902254	1.35e+00	5.63e+10
2CXO J112339.2+534944	11h23m39.2015s	+53d49m44.0703s	1.62e+38	C	NGC 3656	11h23m38.65s	+53d50m31.6s	1.7386070083984941	0.977	7	90.0	41.593065478902254	1.35e+00	5.63e+10
2CXO J112341.7+535031	11h23m41.7539s	+53d50m31.8677s	2.62e+39	C	NGC 3656	11h23m38.65s	+53d50m31.6s	1.7386070083984941	0.977	7	90.0	41.593065478902254	1.35e+00	5.63e+10
2CXO J112338.1+535041	11h23m38.1664s	+53d50m41.3634s	2.06e+38	C	NGC 3656	11h23m38.65s	+53d50m31.6s	1.7386070083984941	0.977	7	90.0	41.593065478902254	1.35e+00	5.63e+10
2CXO J112339.3+535029	11h23m39.3453s	+53d50m29.2941s	2.81e+38	C	NGC 3656	11h23m38.65s	+53d50m31.6s	1.7386070083984941	0.977	7	90.0	41.593065478902254	1.35e+00	5.63e+10
2CXO J112442.3+384543	11h24m42.3029s	+38d45m43.7549s	4.29e+38	C	NGC 3665	11h24m43.67s	+38d45m46.3s	3.6382997630331757	0.553	64	-2.0	29.71292048977584	6.76e-01	1.25e+11
4XMM J112447.7+384638	11h24m47.7535s	+38d46m38.979s	2.55e+38	X	NGC 3665	11h24m43.67s	+38d45m46.3s	3.6382997630331757	0.553	64	-2.0	29.71292048977584	6.76e-01	1.25e+11
2CXO J112443.6+384546	11h24m43.6759s	+38d45m46.1935s	2.53e+39	C	NGC 3665	11h24m43.67s	+38d45m46.3s	3.6382997630331757	0.553	64	-2.0	29.71292048977584	6.76e-01	1.25e+11
4XMM J112443.8+384449	11h24m43.8822s	+38d44m49.8643s	3.49e+38	X	NGC 3665	11h24m43.67s	+38d45m46.3s	3.6382997630331757	0.553	64	-2.0	29.71292048977584	6.76e-01	1.25e+11
2CXO J112445.0+384623	11h24m45.0005s	+38d46m23.263s	8.60e+38	C	NGC 3665	11h24m43.67s	+38d45m46.3s	3.6382997630331757	0.553	64	-2.0	29.71292048977584	6.76e-01	1.25e+11
2SXPS J112502.1-094738	11h25m02.184s	-09d47m38.184s	9.55e+39	S	NGC 3672	11h25m02.47s	-09d47m43.4s	4.468916883869099	0.468	12	5.0	26.727902012604773	1.92e+00	4.39e+10
2SXPS J112503.7-094608	11h25m03.7128s	-09d46m08.4s	1.89e+39	S	NGC 3672	11h25m02.47s	-09d47m43.4s	4.468916883869099	0.468	12	5.0	26.727902012604773	1.92e+00	4.39e+10
2SXPS J112504.6-094850	11h25m04.6608s	-09d48m50.076s	8.34e+38	S	NGC 3672	11h25m02.47s	-09d47m43.4s	4.468916883869099	0.468	12	5.0	26.727902012604773	1.92e+00	4.39e+10
2CXO J112733.1+565230	11h27m33.1829s	+56d52m30.1924s	2.47e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112729.0+565301	11h27m29.0507s	+56d53m01.0707s	1.83e+39	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112729.9+565249	11h27m29.9868s	+56d52m49.5128s	4.96e+39	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112733.8+565224	11h27m33.853s	+56d52m24.2352s	8.77e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112731.9+565222	11h27m31.9275s	+56d52m22.6883s	1.05e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112730.9+565235	11h27m30.9624s	+56d52m35.0237s	2.47e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112731.6+565225	11h27m31.6393s	+56d52m25.5773s	1.91e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112731.1+565241	11h27m31.1339s	+56d52m41.2982s	2.15e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112731.7+565236	11h27m31.7922s	+56d52m36.8252s	2.62e+39	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112729.7+565248	11h27m29.745s	+56d52m48.0961s	3.85e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112729.9+565255	11h27m29.9178s	+56d52m55.3678s	1.80e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112733.6+565231	11h27m33.6291s	+56d52m31.6803s	1.08e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112733.4+565227	11h27m33.4113s	+56d52m27.4613s	6.52e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112734.0+565222	11h27m34.0912s	+56d52m22.0369s	7.48e+38	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112734.7+565222	11h27m34.7526s	+56d52m22.6099s	1.31e+39	C	NGC 3683	11h27m31.85s	+56d52m37.4s	1.9959136982334205	0.372	128	5.0	24.62297427971986	2.62e+00	
2CXO J112833.6+583403	11h28m33.645s	+58d34m03.4951s	1.19e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112833.4+583340	11h28m33.4459s	+58d33m40.6685s	3.27e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112826.7+583406	11h28m26.7824s	+58d34m06.9266s	3.41e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112833.0+583355	11h28m33.0954s	+58d33m55.5386s	4.46e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112833.7+583341	11h28m33.7716s	+58d33m41.4759s	1.35e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112826.2+583418	11h28m26.2731s	+58d34m18.1152s	1.39e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2SXPS J112834.8+583354	11h28m34.884s	+58d33m54.396s	2.08e+39	S	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112833.2+583402	11h28m33.2428s	+58d34m02.4051s	5.68e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112832.2+583318	11h28m32.2796s	+58d33m18.0162s	3.36e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112837.4+583340	11h28m37.4774s	+58d33m40.2979s	7.19e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112834.3+583342	11h28m34.3867s	+58d33m42.7077s	1.58e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112833.0+583336	11h28m33.0025s	+58d33m36.5738s	1.61e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2SXPS J112827.9+583355	11h28m27.9984s	+58d33m55.548s	2.42e+40	S	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112832.0+583359	11h28m32.0433s	+58d33m59.3572s	2.05e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112830.9+583344	11h28m30.9548s	+58d33m44.4731s	7.90e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112831.5+583338	11h28m31.5088s	+58d33m38.1955s	5.04e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112829.3+583350	11h28m29.3014s	+58d33m50.6097s	5.57e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112834.0+583340	11h28m34.0746s	+58d33m40.4936s	5.41e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112831.0+583505	11h28m31.0553s	+58d35m05.7709s	2.36e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112834.5+583330	11h28m34.5084s	+58d33m30.17s	4.25e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112825.0+583336	11h28m25.0206s	+58d33m36.9469s	2.49e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112831.6+583349	11h28m31.6402s	+58d33m49.0832s	6.42e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112833.1+583343	11h28m33.1343s	+58d33m43.8092s	3.16e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112827.3+583450	11h28m27.3818s	+58d34m50.8112s	1.50e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112830.4+583346	11h28m30.4687s	+58d33m46.1255s	7.22e+39	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
2CXO J112831.1+583326	11h28m31.1734s	+58d33m26.3545s	4.74e+38	C	NGC 3690	11h28m32.3s	+58d33m43s	3.0230769230769226	0.88	28	9.0	44.94609846663176	5.14e+01	
4XMM J113227.6+530043	11h32m27.6493s	+53d00m43.5681s	2.03e+38	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
4XMM J113238.1+530527	11h32m38.1334s	+53d05m27.005s	1.13e+39	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
4XMM J113234.4+530029	11h32m34.4994s	+53d00m29.6408s	3.95e+36	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
4XMM J113230.7+530027	11h32m30.738s	+53d00m27.0029s	2.56e+38	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
4XMM J113240.6+530614	11h32m40.6141s	+53d06m14.603s	5.03e+38	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
4XMM J113225.2+530007	11h32m25.2586s	+53d00m07.2346s	2.27e+38	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
4XMM J113236.9+530324	11h32m36.9827s	+53d03m24.6743s	3.72e+38	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
4XMM J113226.2+530613	11h32m26.2361s	+53d06m13.031s	1.54e+38	X	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
2CXO J113228.8+530523	11h32m28.8086s	+53d05m23.4989s	1.33e+38	C	NGC 3718	11h32m34.85s	+53d04m04.5s	8.714477266145382	0.49	15	1.0	14.220828091247727	1.85e-01	
2CXO J114610.8+473045	11h46m10.8024s	+47d30m45.0131s	6.14e+36	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114604.0+472910	11h46m04.0091s	+47d29m10.3578s	5.71e+36	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114609.2+472940	11h46m09.2147s	+47d29m40.6741s	9.04e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114607.1+472943	11h46m07.1877s	+47d29m43.6199s	6.54e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114604.4+472812	11h46m04.4109s	+47d28m12.1378s	1.21e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114602.0+472826	11h46m02.0401s	+47d28m26.4425s	9.70e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114604.6+472902	11h46m04.6788s	+47d29m02.5159s	1.04e+38	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114608.5+472928	11h46m08.537s	+47d29m28.2562s	7.62e+36	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114610.1+472934	11h46m10.1433s	+47d29m34.501s	1.15e+38	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114606.7+472944	11h46m06.7037s	+47d29m44.4926s	1.07e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114606.3+472920	11h46m06.3155s	+47d29m20.254s	2.87e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114607.6+472851	11h46m07.6575s	+47d28m51.6515s	3.37e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114607.3+473025	11h46m07.3194s	+47d30m25.3598s	2.92e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114609.4+472944	11h46m09.4689s	+47d29m44.3924s	1.34e+38	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114610.5+473023	11h46m10.5321s	+47d30m23.5926s	2.04e+38	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114606.1+472855	11h46m06.1426s	+47d28m55.3408s	2.44e+39	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114605.0+472909	11h46m05.0025s	+47d29m09.3347s	5.00e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114607.1+472932	11h46m07.1101s	+47d29m32.0977s	1.66e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114603.3+472827	11h46m03.3035s	+47d28m27.8031s	1.07e+38	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114611.7+473022	11h46m11.795s	+47d30m22.7846s	7.50e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114609.9+472936	11h46m09.9886s	+47d29m36.331s	1.27e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114605.7+472856	11h46m05.7499s	+47d28m56.7038s	7.35e+37	C	NGC 3877	11h46m07.7s	+47d29m39.6s	5.891251086012164	0.234	35	5.0	12.822151793245673	3.90e-01	
2CXO J114704.4-165116	11h47m04.4169s	-16d51m16.357s	4.92e+38	C	NGC 3887	11h47m04.57s	-16d51m16.6s	3.5504749493194323	0.759	20	4.0	17.308993634390582	1.16e+00	2.39e+10
2CXO J114705.9-165059	11h47m05.9798s	-16d50m59.8227s	1.93e+39	C	NGC 3887	11h47m04.57s	-16d51m16.6s	3.5504749493194323	0.759	20	4.0	17.308993634390582	1.16e+00	2.39e+10
2CXO J114706.0-165151	11h47m06.0278s	-16d51m51.989s	4.89e+38	C	NGC 3887	11h47m04.57s	-16d51m16.6s	3.5504749493194323	0.759	20	4.0	17.308993634390582	1.16e+00	2.39e+10
2CXO J114913.5+560508	11h49m13.5297s	+56d05m08.5723s	4.48e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114915.9+560600	11h49m15.9518s	+56d06m00.7157s	4.61e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114919.0+560504	11h49m19.0409s	+56d05m04.1615s	1.37e+38	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114909.0+560449	11h49m09.0855s	+56d04m49.2312s	9.62e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114921.8+560345	11h49m21.8221s	+56d03m45.4387s	4.76e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114916.0+560505	11h49m16.0263s	+56d05m05.7693s	5.13e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114909.1+560523	11h49m09.181s	+56d05m23.2414s	2.44e+38	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114915.1+560501	11h49m15.1974s	+56d05m01.8918s	3.02e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114912.4+560528	11h49m12.4299s	+56d05m28.5726s	3.08e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114922.3+560455	11h49m22.3252s	+56d04m55.456s	9.93e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114910.0+560453	11h49m10.0862s	+56d04m53.4333s	3.42e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114915.2+560509	11h49m15.2221s	+56d05m09.7763s	1.76e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114918.8+560434	11h49m18.8178s	+56d04m34.3558s	2.37e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114912.8+560507	11h49m12.8712s	+56d05m07.9481s	2.93e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114918.2+560454	11h49m18.2433s	+56d04m54.4225s	7.58e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114917.9+560348	11h49m17.9486s	+56d03m48.7133s	7.30e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114911.6+560413	11h49m11.6414s	+56d04m13.5124s	3.99e+38	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114908.9+560533	11h49m08.9652s	+56d05m33.3651s	6.94e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114911.9+560509	11h49m11.9321s	+56d05m09.6468s	3.62e+38	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114916.1+560513	11h49m16.1706s	+56d05m13.8288s	7.50e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114915.3+560353	11h49m15.3828s	+56d03m53.6843s	3.34e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114924.8+560546	11h49m24.8814s	+56d05m46.6644s	4.47e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114916.2+560506	11h49m16.2232s	+56d05m06.4859s	5.21e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114916.9+560514	11h49m16.9249s	+56d05m14.3717s	3.11e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114915.5+560522	11h49m15.5842s	+56d05m22.1697s	2.24e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114917.8+560514	11h49m17.8037s	+56d05m14.8421s	7.25e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114919.7+560506	11h49m19.7324s	+56d05m06.0836s	5.97e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J114911.9+560422	11h49m11.9016s	+56d04m22.1641s	7.44e+37	C	NGC 3898	11h49m15.37s	+56d05m03.7s	4.679765421372719	0.589	107	2.0	16.852230665733522	5.96e-02	
2CXO J115257.1+440808	11h52m57.1597s	+44d08m08.5176s	6.19e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2SXPS J115300.2+440556	11h53m00.2784s	+44d05m56.904s	2.16e+38	S	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115254.7+440751	11h52m54.7231s	+44d07m51.8843s	2.41e+38	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115244.4+440914	11h52m44.4278s	+44d09m14.521s	6.64e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115245.6+440526	11h52m45.635s	+44d05m26.4502s	2.89e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115250.7+440653	11h52m50.7799s	+44d06m53.3502s	3.37e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115246.2+440627	11h52m46.256s	+44d06m27.7059s	2.67e+38	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115254.2+440619	11h52m54.2341s	+44d06m19.5395s	2.16e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2SXPS J115255.4+440753	11h52m55.4328s	+44d07m53.292s	3.46e+38	S	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115242.2+440722	11h52m42.2521s	+44d07m22.5625s	1.34e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115248.9+440528	11h52m48.9046s	+44d05m28.2427s	1.22e+38	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115251.9+440547	11h52m51.9495s	+44d05m47.5797s	1.42e+38	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115253.0+440711	11h52m53.0443s	+44d07m11.338s	4.20e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115253.5+440612	11h52m53.5188s	+44d06m12.3606s	1.59e+38	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115253.7+440734	11h52m53.7637s	+44d07m34.4353s	9.13e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115247.1+440434	11h52m47.1701s	+44d04m34.0136s	1.52e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115246.7+440903	11h52m46.72s	+44d09m03.3243s	4.95e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
2CXO J115251.8+440626	11h52m51.8605s	+44d06m26.1389s	1.55e+37	C	NGC 3938	11h52m49.45s	+44d07m14.6s	5.757237185056473	0.912	0	5.0	11.583293457732717	3.48e-01	
